@relation 'AMD.USUSD_Candlestick_1_s_BID_02.01.2018-02.01.2018.Processed4 - Copy'

@attribute time {'02/01/2018 14:30','02/01/2018 14:31','02/01/2018 14:32','02/01/2018 14:33','02/01/2018 14:34','02/01/2018 14:35','02/01/2018 14:36','02/01/2018 14:37','02/01/2018 14:38','02/01/2018 14:39','02/01/2018 14:40','02/01/2018 14:41','02/01/2018 14:42','02/01/2018 14:43','02/01/2018 14:44','02/01/2018 14:45','02/01/2018 14:46','02/01/2018 14:47','02/01/2018 14:48','02/01/2018 14:49','02/01/2018 14:50','02/01/2018 14:51','02/01/2018 14:52','02/01/2018 14:53','02/01/2018 14:54','02/01/2018 14:55','02/01/2018 14:56','02/01/2018 14:57','02/01/2018 14:58','02/01/2018 14:59','02/01/2018 15:00','02/01/2018 15:01','02/01/2018 15:02','02/01/2018 15:03','02/01/2018 15:04','02/01/2018 15:05','02/01/2018 15:06','02/01/2018 15:07','02/01/2018 15:08','02/01/2018 15:09','02/01/2018 15:10','02/01/2018 15:11','02/01/2018 15:12','02/01/2018 15:13','02/01/2018 15:14','02/01/2018 15:15','02/01/2018 15:16','02/01/2018 15:17','02/01/2018 15:18','02/01/2018 15:19','02/01/2018 15:20','02/01/2018 15:21','02/01/2018 15:22','02/01/2018 15:23','02/01/2018 15:24','02/01/2018 15:25','02/01/2018 15:26','02/01/2018 15:27','02/01/2018 15:28','02/01/2018 15:29','02/01/2018 15:30','02/01/2018 15:31','02/01/2018 15:32','02/01/2018 15:33','02/01/2018 15:34','02/01/2018 15:35','02/01/2018 15:36','02/01/2018 15:37','02/01/2018 15:38','02/01/2018 15:39','02/01/2018 15:40','02/01/2018 15:41','02/01/2018 15:42','02/01/2018 15:43','02/01/2018 15:44','02/01/2018 15:45','02/01/2018 15:46','02/01/2018 15:47','02/01/2018 15:48','02/01/2018 15:49','02/01/2018 15:50','02/01/2018 15:51','02/01/2018 15:52','02/01/2018 15:53','02/01/2018 15:54','02/01/2018 15:55','02/01/2018 15:56','02/01/2018 15:57','02/01/2018 15:58','02/01/2018 15:59','02/01/2018 16:00','02/01/2018 16:01','02/01/2018 16:02','02/01/2018 16:03','02/01/2018 16:04','02/01/2018 16:05','02/01/2018 16:06','02/01/2018 16:07','02/01/2018 16:08','02/01/2018 16:09','02/01/2018 16:10','02/01/2018 16:11','02/01/2018 16:12','02/01/2018 16:13','02/01/2018 16:14','02/01/2018 16:15','02/01/2018 16:16','02/01/2018 16:17','02/01/2018 16:18','02/01/2018 16:19','02/01/2018 16:20','02/01/2018 16:21','02/01/2018 16:22','02/01/2018 16:23','02/01/2018 16:24','02/01/2018 16:25','02/01/2018 16:26','02/01/2018 16:27','02/01/2018 16:28','02/01/2018 16:29','02/01/2018 16:30','02/01/2018 16:31','02/01/2018 16:32','02/01/2018 16:33','02/01/2018 16:34','02/01/2018 16:35','02/01/2018 16:36','02/01/2018 16:37','02/01/2018 16:38','02/01/2018 16:39','02/01/2018 16:40','02/01/2018 16:41','02/01/2018 16:42','02/01/2018 16:43','02/01/2018 16:44','02/01/2018 16:45','02/01/2018 16:46','02/01/2018 16:47','02/01/2018 16:48','02/01/2018 16:49','02/01/2018 16:50','02/01/2018 16:51','02/01/2018 16:52','02/01/2018 16:53','02/01/2018 16:54','02/01/2018 16:55','02/01/2018 16:56','02/01/2018 16:57','02/01/2018 16:58','02/01/2018 16:59','02/01/2018 17:00','02/01/2018 17:01','02/01/2018 17:02','02/01/2018 17:03','02/01/2018 17:04','02/01/2018 17:05','02/01/2018 17:06','02/01/2018 17:07','02/01/2018 17:08','02/01/2018 17:09','02/01/2018 17:10','02/01/2018 17:11','02/01/2018 17:12','02/01/2018 17:13','02/01/2018 17:14','02/01/2018 17:15','02/01/2018 17:16','02/01/2018 17:17','02/01/2018 17:18','02/01/2018 17:19','02/01/2018 17:20','02/01/2018 17:21','02/01/2018 17:22','02/01/2018 17:23','02/01/2018 17:24','02/01/2018 17:25','02/01/2018 17:26','02/01/2018 17:27','02/01/2018 17:28','02/01/2018 17:29','02/01/2018 17:30','02/01/2018 17:31','02/01/2018 17:32','02/01/2018 17:33','02/01/2018 17:34','02/01/2018 17:35','02/01/2018 17:36','02/01/2018 17:37','02/01/2018 17:38','02/01/2018 17:39','02/01/2018 17:40','02/01/2018 17:41','02/01/2018 17:42','02/01/2018 17:43','02/01/2018 17:44','02/01/2018 17:45','02/01/2018 17:46','02/01/2018 17:47','02/01/2018 17:48','02/01/2018 17:49','02/01/2018 17:50','02/01/2018 17:51','02/01/2018 17:52','02/01/2018 17:53','02/01/2018 17:54','02/01/2018 17:55','02/01/2018 17:56','02/01/2018 17:57','02/01/2018 17:58','02/01/2018 17:59','02/01/2018 18:00','02/01/2018 18:01','02/01/2018 18:02','02/01/2018 18:03','02/01/2018 18:04','02/01/2018 18:05','02/01/2018 18:06','02/01/2018 18:07','02/01/2018 18:08','02/01/2018 18:09','02/01/2018 18:10','02/01/2018 18:11','02/01/2018 18:12','02/01/2018 18:13','02/01/2018 18:14','02/01/2018 18:15','02/01/2018 18:16','02/01/2018 18:17','02/01/2018 18:18','02/01/2018 18:19','02/01/2018 18:20','02/01/2018 18:21','02/01/2018 18:22','02/01/2018 18:23','02/01/2018 18:24','02/01/2018 18:25','02/01/2018 18:26','02/01/2018 18:27','02/01/2018 18:28','02/01/2018 18:30','02/01/2018 18:31','02/01/2018 18:32','02/01/2018 18:33','02/01/2018 18:34','02/01/2018 18:35','02/01/2018 18:36','02/01/2018 18:37','02/01/2018 18:38','02/01/2018 18:39','02/01/2018 18:40','02/01/2018 18:41','02/01/2018 18:42','02/01/2018 18:43','02/01/2018 18:44','02/01/2018 18:45','02/01/2018 18:46','02/01/2018 18:47','02/01/2018 18:48','02/01/2018 18:49','02/01/2018 18:50','02/01/2018 18:51','02/01/2018 18:52','02/01/2018 18:53','02/01/2018 18:54','02/01/2018 18:55','02/01/2018 18:56','02/01/2018 18:57','02/01/2018 18:58','02/01/2018 18:59','02/01/2018 19:00','02/01/2018 19:01','02/01/2018 19:02','02/01/2018 19:03','02/01/2018 19:04','02/01/2018 19:05','02/01/2018 19:06','02/01/2018 19:07','02/01/2018 19:08','02/01/2018 19:09','02/01/2018 19:10','02/01/2018 19:11','02/01/2018 19:12','02/01/2018 19:13','02/01/2018 19:14','02/01/2018 19:15','02/01/2018 19:16','02/01/2018 19:17','02/01/2018 19:18','02/01/2018 19:19','02/01/2018 19:20','02/01/2018 19:21','02/01/2018 19:22','02/01/2018 19:23','02/01/2018 19:24','02/01/2018 19:25','02/01/2018 19:26','02/01/2018 19:27','02/01/2018 19:28','02/01/2018 19:29','02/01/2018 19:30','02/01/2018 19:31','02/01/2018 19:32','02/01/2018 19:33','02/01/2018 19:34','02/01/2018 19:35','02/01/2018 19:36','02/01/2018 19:37','02/01/2018 19:38','02/01/2018 19:39','02/01/2018 19:40','02/01/2018 19:41','02/01/2018 19:42','02/01/2018 19:43','02/01/2018 19:44','02/01/2018 19:45','02/01/2018 19:46','02/01/2018 19:47','02/01/2018 19:48','02/01/2018 19:49','02/01/2018 19:50','02/01/2018 19:51','02/01/2018 19:52','02/01/2018 19:53','02/01/2018 19:54','02/01/2018 19:55','02/01/2018 19:56','02/01/2018 19:57','02/01/2018 19:58','02/01/2018 19:59','02/01/2018 20:00','02/01/2018 20:01','02/01/2018 20:02','02/01/2018 20:03','02/01/2018 20:04','02/01/2018 20:05','02/01/2018 20:06','02/01/2018 20:07','02/01/2018 20:08','02/01/2018 20:09','02/01/2018 20:10','02/01/2018 20:11','02/01/2018 20:12','02/01/2018 20:13','02/01/2018 20:14','02/01/2018 20:15','02/01/2018 20:16','02/01/2018 20:17','02/01/2018 20:18','02/01/2018 20:19','02/01/2018 20:20','02/01/2018 20:21','02/01/2018 20:22','02/01/2018 20:23','02/01/2018 20:24','02/01/2018 20:25','02/01/2018 20:26','02/01/2018 20:27','02/01/2018 20:28','02/01/2018 20:29','02/01/2018 20:30','02/01/2018 20:31','02/01/2018 20:32','02/01/2018 20:33','02/01/2018 20:34','02/01/2018 20:35','02/01/2018 20:36','02/01/2018 20:37','02/01/2018 20:38','02/01/2018 20:39','02/01/2018 20:40','02/01/2018 20:41','02/01/2018 20:42','02/01/2018 20:43','02/01/2018 20:44','02/01/2018 20:45','02/01/2018 20:46','02/01/2018 20:47','02/01/2018 20:48','02/01/2018 20:49','02/01/2018 20:50','02/01/2018 20:51','02/01/2018 20:52','02/01/2018 20:53','02/01/2018 20:54','02/01/2018 20:55','02/01/2018 20:56','02/01/2018 20:57','02/01/2018 20:58','02/01/2018 20:59'}
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute colour {neither,black,white}
@attribute candle {doji,blackMaruboxu,whiteMaruboxu,none}
@attribute 'moving ' numeric
@attribute rsi numeric
@attribute percentile numeric
@attribute quartile numeric

@data
'02/01/2018 19:05',10.949,10.949,10.949,10.949,0.0075,neither,doji,10.949,100,4,4
'02/01/2018 19:05',10.949,10.949,10.949,10.949,0.0075,neither,doji,10.949,50,4,4
'02/01/2018 19:05',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.9488,0,4,4
'02/01/2018 19:05',10.948,10.948,10.948,10.948,0.0263,neither,doji,10.9486,0,4,4
'02/01/2018 19:05',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.9484,0,4,4
'02/01/2018 19:05',10.949,10.958,10.949,10.958,0.02,white,whiteMaruboxu,10.9502,90.909091,4,4
'02/01/2018 19:05',10.957,10.957,10.957,10.957,0.0268,neither,doji,10.9518,83.333333,4,4
'02/01/2018 19:05',10.958,10.958,10.958,10.958,0.0112,neither,doji,10.9538,91.666667,4,4
'02/01/2018 19:05',10.957,10.957,10.957,10.957,0.0249,neither,doji,10.9556,84.615385,4,4
'02/01/2018 19:05',10.958,10.958,10.958,10.958,0.0112,neither,doji,10.9576,85.714286,4,4
'02/01/2018 19:05',10.957,10.957,10.957,10.957,0.0217,neither,doji,10.9574,40,4,4
'02/01/2018 19:05',10.957,10.957,10.957,10.957,0.0217,neither,doji,10.9574,50,4,4
'02/01/2018 19:05',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9574,50,4,4
'02/01/2018 19:05',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9576,66.666667,4,4
'02/01/2018 19:05',10.958,10.958,10.958,10.958,0.0153,neither,doji,10.9576,50,4,4
'02/01/2018 19:06',10.958,10.958,10.958,10.958,0.004,neither,doji,10.9578,100,4,4
'02/01/2018 19:06',10.957,10.957,10.957,10.957,0.0155,neither,doji,10.9578,50,4,4
'02/01/2018 19:06',10.958,10.958,10.958,10.958,0.0151,neither,doji,10.9578,50,4,4
'02/01/2018 19:06',10.958,10.958,10.957,10.957,0.0187,black,blackMaruboxu,10.9576,33.333333,4,4
'02/01/2018 19:06',10.958,10.958,10.958,10.958,0.0038,neither,doji,10.9576,50,4,4
'02/01/2018 19:06',10.957,10.957,10.957,10.957,0.0151,neither,doji,10.9574,40,4,4
'02/01/2018 19:06',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9576,60,4,4
'02/01/2018 19:06',10.957,10.957,10.957,10.957,0.0152,neither,doji,10.9574,40,4,4
'02/01/2018 19:06',10.958,10.958,10.958,10.958,0.0071,neither,doji,10.9576,60,4,4
'02/01/2018 19:06',10.957,10.968,10.957,10.968,0.0329,white,whiteMaruboxu,10.9596,85.714286,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0181,neither,doji,10.9618,92.307692,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0141,neither,doji,10.9638,91.666667,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0065,neither,doji,10.966,100,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0144,neither,doji,10.968,100,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0061,neither,doji,10.968,50,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0145,neither,doji,10.968,50,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0184,neither,doji,10.968,50,4,4
'02/01/2018 19:06',10.967,10.967,10.967,10.967,0.0145,neither,doji,10.9678,0,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0055,neither,doji,10.9678,50,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0034,neither,doji,10.9678,50,4,4
'02/01/2018 19:06',10.967,10.967,10.967,10.967,0.0143,neither,doji,10.9676,33.333333,4,4
'02/01/2018 19:06',10.968,10.968,10.968,10.968,0.0075,neither,doji,10.9676,50,4,4
'02/01/2018 19:07',10.967,10.967,10.967,10.967,0.0205,neither,doji,10.9676,50,4,4
'02/01/2018 19:07',10.967,10.967,10.967,10.967,0.0164,neither,doji,10.9674,33.333333,4,4
'02/01/2018 19:07',10.968,10.968,10.968,10.968,0.0071,neither,doji,10.9674,50,4,4
'02/01/2018 19:07',10.967,10.967,10.967,10.967,0.016,neither,doji,10.9674,50,4,4
'02/01/2018 19:07',10.968,10.968,10.968,10.968,0.0073,neither,doji,10.9674,50,4,4
'02/01/2018 19:07',10.968,10.968,10.968,10.968,0.0164,neither,doji,10.9676,66.666667,4,4
'02/01/2018 19:07',10.968,10.968,10.968,10.968,0.0125,neither,doji,10.9678,66.666667,4,4
'02/01/2018 19:07',10.967,10.967,10.967,10.967,0.0143,neither,doji,10.9676,33.333333,4,4
'02/01/2018 19:07',10.968,10.968,10.968,10.968,0.0038,neither,doji,10.9678,66.666667,4,4
'02/01/2018 19:07',10.967,10.967,10.967,10.967,0.0151,neither,doji,10.9676,33.333333,4,4
'02/01/2018 19:07',10.967,10.967,10.967,10.967,0.0153,neither,doji,10.9674,33.333333,4,4
'02/01/2018 19:07',10.968,10.968,10.968,10.968,0.0041,neither,doji,10.9674,50,4,4
'02/01/2018 19:07',10.968,10.968,10.968,10.968,0.0037,neither,doji,10.9676,66.666667,4,4
'02/01/2018 19:07',10.968,10.968,10.968,10.968,0.0149,neither,doji,10.9676,50,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0152,neither,doji,10.9676,50,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0039,neither,doji,10.9678,66.666667,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0037,neither,doji,10.9678,50,4,4
'02/01/2018 19:08',10.967,10.968,10.967,10.968,0.0186,white,whiteMaruboxu,10.9678,50,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0075,neither,doji,10.9678,50,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0165,neither,doji,10.9678,50,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0043,neither,doji,10.9678,50,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0157,neither,doji,10.9676,33.333333,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0046,neither,doji,10.9676,50,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0157,neither,doji,10.9674,40,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0075,neither,doji,10.9676,60,4,4
'02/01/2018 19:08',10.967,10.968,10.967,10.968,0.02,white,whiteMaruboxu,10.9676,50,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0156,neither,doji,10.9676,50,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0042,neither,doji,10.9676,50,4,4
'02/01/2018 19:08',10.967,10.968,10.967,10.968,0.0196,white,whiteMaruboxu,10.9678,66.666667,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0155,neither,doji,10.9676,33.333333,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0041,neither,doji,10.9676,50,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0042,neither,doji,10.9678,66.666667,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0042,neither,doji,10.9678,50,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0042,neither,doji,10.9678,50,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0155,neither,doji,10.9678,50,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0075,neither,doji,10.9678,50,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0151,neither,doji,10.9676,33.333333,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0041,neither,doji,10.9676,50,4,4
'02/01/2018 19:08',10.967,10.967,10.967,10.967,0.0151,neither,doji,10.9674,40,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0075,neither,doji,10.9676,60,4,4
'02/01/2018 19:08',10.967,10.968,10.967,10.968,0.0189,white,whiteMaruboxu,10.9676,50,4,4
'02/01/2018 19:08',10.968,10.968,10.968,10.968,0.0042,neither,doji,10.9678,66.666667,4,4
'02/01/2018 19:09',10.968,10.968,10.968,10.968,0.0042,neither,doji,10.9678,50,4,4
'02/01/2018 19:09',10.967,10.967,10.967,10.967,0.0152,neither,doji,10.9678,50,4,4
'02/01/2018 19:09',10.968,10.968,10.968,10.968,0.004,neither,doji,10.9678,50,4,4
'02/01/2018 19:09',10.967,10.967,10.967,10.967,0.0161,neither,doji,10.9676,33.333333,4,4
'02/01/2018 19:09',10.968,10.968,10.968,10.968,0.0046,neither,doji,10.9676,50,4,4
'02/01/2018 19:09',10.967,10.967,10.967,10.967,0.0161,neither,doji,10.9674,40,4,4
'02/01/2018 19:09',10.968,10.968,10.968,10.968,0.0075,neither,doji,10.9676,60,4,4
'02/01/2018 19:09',10.96,10.96,10.96,10.96,0.0075,neither,doji,10.966,16.666667,4,4
'02/01/2018 19:09',10.96,10.96,10.96,10.96,0.0075,neither,doji,10.9646,18.181818,4,4
'02/01/2018 19:09',10.957,10.957,10.957,10.957,0.0139,neither,doji,10.9624,7.692308,4,4
'02/01/2018 19:09',10.958,10.958,10.958,10.958,0.0033,neither,doji,10.9606,15.384615,4,4
'02/01/2018 19:09',10.957,10.957,10.957,10.957,0.0147,neither,doji,10.9584,7.692308,4,4
'02/01/2018 19:09',10.958,10.958,10.958,10.958,0.0038,neither,doji,10.958,33.333333,4,4
'02/01/2018 19:09',10.957,10.957,10.957,10.957,0.0151,neither,doji,10.9574,28.571429,4,4
'02/01/2018 19:09',10.957,10.957,10.957,10.957,0.0152,neither,doji,10.9574,50,4,4
'02/01/2018 19:09',10.957,10.957,10.949,10.949,0.0189,black,blackMaruboxu,10.9556,9.090909,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.9538,9.090909,4,4
'02/01/2018 19:09',10.947,10.948,10.947,10.948,0.0246,white,whiteMaruboxu,10.9518,0,4,4
'02/01/2018 19:09',10.947,10.947,10.947,10.947,0.0168,neither,doji,10.9498,0,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.948,9.090909,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0209,neither,doji,10.9478,33.333333,4,4
'02/01/2018 19:09',10.947,10.948,10.947,10.948,0.0292,white,whiteMaruboxu,10.9478,50,4,4
'02/01/2018 19:09',10.947,10.948,10.947,10.948,0.026,white,whiteMaruboxu,10.9478,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0167,neither,doji,10.948,100,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0167,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0081,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.014,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0167,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.014,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0172,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0028,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.0133,neither,doji,10.948,50,4,4
'02/01/2018 19:09',10.948,10.948,10.948,10.948,0.003,neither,doji,10.948,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0359,neither,doji,10.9478,0,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0066,neither,doji,10.9478,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0225,neither,doji,10.9476,33.333333,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0064,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0188,neither,doji,10.9474,40,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.015,neither,doji,10.9476,60,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0133,neither,doji,10.9474,40,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0024,neither,doji,10.9476,60,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.012,neither,doji,10.9474,40,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0011,neither,doji,10.9476,60,4,4
'02/01/2018 19:10',10.947,10.948,10.947,10.948,0.0126,white,whiteMaruboxu,10.9476,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0114,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0011,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0116,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0048,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.947,10.948,10.947,10.948,0.0216,white,whiteMaruboxu,10.9476,50,4,4
'02/01/2018 19:10',10.948,10.948,10.947,10.947,0.0219,black,blackMaruboxu,10.9476,50,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0052,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0208,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0208,neither,doji,10.9474,33.333333,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0208,neither,doji,10.9472,33.333333,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0209,neither,doji,10.9472,50,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0082,neither,doji,10.9472,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0179,neither,doji,10.9472,50,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0059,neither,doji,10.9474,66.666667,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0211,neither,doji,10.9476,66.666667,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0221,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.006,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0209,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0087,neither,doji,10.9476,50,4,4
'02/01/2018 19:10',10.947,10.947,10.947,10.947,0.0187,neither,doji,10.9474,40,4,4
'02/01/2018 19:10',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.9476,60,4,4
'02/01/2018 19:11',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.9476,50,4,4
'02/01/2018 19:11',10.948,10.948,10.948,10.948,0.0181,neither,doji,10.9478,66.666667,4,4
'02/01/2018 19:11',10.947,10.947,10.947,10.947,0.0224,neither,doji,10.9476,33.333333,4,4
'02/01/2018 19:11',10.948,10.948,10.948,10.948,0.0093,neither,doji,10.9478,66.666667,4,4
'02/01/2018 19:11',10.947,10.947,10.947,10.947,0.0243,neither,doji,10.9476,33.333333,4,4
'02/01/2018 19:11',10.948,10.948,10.948,10.948,0.0116,neither,doji,10.9476,50,4,4
'02/01/2018 19:11',10.948,10.948,10.948,10.948,0.033,neither,doji,10.9476,50,4,4
'02/01/2018 19:11',10.948,10.948,10.948,10.948,0.0075,neither,doji,10.9478,66.666667,4,4
'02/01/2018 19:11',10.949,10.958,10.949,10.958,0.015,white,whiteMaruboxu,10.9498,91.666667,4,4
'02/01/2018 19:11',10.959,10.959,10.959,10.959,0.0075,neither,doji,10.9522,100,4,4
'02/01/2018 19:11',10.959,10.959,10.959,10.959,0.015,neither,doji,10.9544,100,4,4
'02/01/2018 19:11',10.959,10.959,10.959,10.959,0.0075,neither,doji,10.9566,100,4,4
'02/01/2018 19:11',10.959,10.959,10.959,10.959,0.0075,neither,doji,10.9588,100,4,4
'02/01/2018 19:11',10.959,10.959,10.959,10.959,0.015,neither,doji,10.959,100,4,4
'02/01/2018 19:11',10.96,10.96,10.96,10.96,0.0075,neither,doji,10.9592,100,4,4
'02/01/2018 19:11',10.96,10.96,10.96,10.96,0.0075,neither,doji,10.9594,100,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9592,33.333333,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0207,neither,doji,10.959,33.333333,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9588,33.333333,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0209,neither,doji,10.9584,0,4,4
'02/01/2018 19:11',10.96,10.96,10.96,10.96,0.0075,neither,doji,10.9584,50,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.008,neither,doji,10.9584,50,4,4
'02/01/2018 19:11',10.959,10.959,10.959,10.959,0.0075,neither,doji,10.9586,60,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0207,neither,doji,10.9586,50,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9586,50,4,4
'02/01/2018 19:11',10.959,10.959,10.959,10.959,0.0075,neither,doji,10.9584,40,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0213,neither,doji,10.9584,50,4,4
'02/01/2018 19:11',10.96,10.96,10.96,10.96,0.0075,neither,doji,10.9586,60,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9586,50,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0219,neither,doji,10.9586,50,4,4
'02/01/2018 19:11',10.959,10.959,10.959,10.959,0.0075,neither,doji,10.9586,50,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9586,50,4,4
'02/01/2018 19:11',10.958,10.958,10.958,10.958,0.0219,neither,doji,10.9582,25,4,4
'02/01/2018 19:12',10.959,10.959,10.959,10.959,0.0075,neither,doji,10.9584,66.666667,4,4
'02/01/2018 19:12',10.96,10.96,10.96,10.96,0.0075,neither,doji,10.9588,75,4,4
'02/01/2018 19:12',10.958,10.958,10.958,10.958,0.0292,neither,doji,10.9586,40,4,4
'02/01/2018 19:12',10.958,10.958,10.958,10.958,0.0075,neither,doji,10.9586,50,4,4
'02/01/2018 19:12',10.959,10.959,10.959,10.959,0.0075,neither,doji,10.9588,60,4,4
