Local time,Ask,Bid,AskVolume,BidVolume
18.11.2019 18:29:21.257 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 18:29:23.595 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 18:29:23.812 GMT-0000,39.662,39.648,0,0.0008
18.11.2019 18:29:30.815 GMT-0000,39.663000000000004,39.647,0.002,0.002
18.11.2019 18:29:33.915 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:29:35.210 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:29:35.311 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:29:35.426 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 18:29:35.867 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:29:37.147 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 18:29:37.742 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:29:42.111 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 18:29:43.889 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:29:44.005 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:29:46.177 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:29:46.475 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:29:50.612 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:29:51.338 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:29:52.310 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:29:52.437 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:29:52.608 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:29:56.299 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:29:56.417 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:29:56.756 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:00.203 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:01.432 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:30:01.994 GMT-0000,39.652,39.637,0,0.0008
18.11.2019 18:30:02.145 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:02.389 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:02.507 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:06.050 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:06.177 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:07.576 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:07.722 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:12.264 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:15.340 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:15.559 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:16.125 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:30:16.176 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:16.328 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:17.578 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:18.931 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:21.094 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:21.631 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:25.666 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:25.877 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:26.507 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:26.686 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:40.019 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:40.197 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:40.816 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:40.976 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:41.077 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:42.535 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:30:42.878 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:43.798 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:46.807 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:30:48.508 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:48.905 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:30:49.175 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:30:49.391 GMT-0000,39.643,39.638000000000005,0,0.0008
18.11.2019 18:30:49.441 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:49.712 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:49.826 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:50.741 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:50.911 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:51.352 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:51.592 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:51.854 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:30:52.426 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:52.710 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:56.698 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:30:56.823 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:30:57.794 GMT-0000,39.641999999999996,39.618,0.002,0.002
18.11.2019 18:30:57.934 GMT-0000,39.641999999999996,39.628,0.002,0.0008
18.11.2019 18:30:58.743 GMT-0000,39.643,39.627,0.002,0.0008
18.11.2019 18:30:58.793 GMT-0000,39.643,39.617,0.002,0.002
18.11.2019 18:30:59.098 GMT-0000,39.641999999999996,39.618,0,0.0008
18.11.2019 18:31:01.083 GMT-0000,39.643,39.617,0.002,0.002
18.11.2019 18:31:01.311 GMT-0000,39.641999999999996,39.618,0,0.0008
18.11.2019 18:31:02.723 GMT-0000,39.641999999999996,39.628,0.002,0.0008
18.11.2019 18:31:03.196 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:31:03.360 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:31:03.625 GMT-0000,39.643,39.617,0.002,0.002
18.11.2019 18:31:03.878 GMT-0000,39.641999999999996,39.618,0,0.0008
18.11.2019 18:31:06.668 GMT-0000,39.643,39.617,0.002,0.002
18.11.2019 18:31:07.696 GMT-0000,39.641999999999996,39.618,0,0.0008
18.11.2019 18:31:09.074 GMT-0000,39.643,39.617,0.002,0.002
18.11.2019 18:31:09.575 GMT-0000,39.641999999999996,39.618,0.002,0.002
18.11.2019 18:31:15.760 GMT-0000,39.632,39.618,0,0.002
18.11.2019 18:31:15.916 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:16.696 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:17.698 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:18.127 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:18.760 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:20.503 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:20.553 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:20.698 GMT-0000,39.632,39.618,0.002,0.0008
18.11.2019 18:31:22.491 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:22.776 GMT-0000,39.632,39.608000000000004,0.002,0.002
18.11.2019 18:31:22.902 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:23.105 GMT-0000,39.632,39.608000000000004,0,0.0008
18.11.2019 18:31:23.636 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:24.002 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:24.499 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:25.150 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:25.385 GMT-0000,39.632,39.608000000000004,0.002,0.002
18.11.2019 18:31:28.132 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:28.183 GMT-0000,39.632,39.618,0.002,0.002
18.11.2019 18:31:28.728 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:29.189 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:36.628 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:37.110 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:39.587 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:42.279 GMT-0000,39.632,39.618,0.002,0.0008
18.11.2019 18:31:42.329 GMT-0000,39.632,39.608000000000004,0.002,0.002
18.11.2019 18:31:44.957 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:45.216 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:46.257 GMT-0000,39.632,39.617,0,0.0008
18.11.2019 18:31:46.307 GMT-0000,39.632,39.608000000000004,0,0.0008
18.11.2019 18:31:47.391 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:47.672 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:48.387 GMT-0000,39.633,39.617,0.002,0.0008
18.11.2019 18:31:48.438 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:48.763 GMT-0000,39.632,39.608000000000004,0.002,0.002
18.11.2019 18:31:49.262 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:49.362 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:49.716 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:31:50.155 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:50.371 GMT-0000,39.632,39.608000000000004,0,0.0008
18.11.2019 18:31:51.901 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:52.663 GMT-0000,39.632,39.617,0,0.0008
18.11.2019 18:31:52.714 GMT-0000,39.632,39.608000000000004,0.002,0.002
18.11.2019 18:31:52.980 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:53.802 GMT-0000,39.632,39.608000000000004,0,0.0008
18.11.2019 18:31:55.222 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:57.064 GMT-0000,39.632,39.608000000000004,0,0.0008
18.11.2019 18:31:57.352 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:31:57.516 GMT-0000,39.632,39.608000000000004,0,0.0008
18.11.2019 18:31:57.868 GMT-0000,39.632,39.618,0.002,0.002
18.11.2019 18:31:57.999 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:59.064 GMT-0000,39.632,39.618,0.002,0.002
18.11.2019 18:31:59.369 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:31:59.640 GMT-0000,39.632,39.618,0.002,0.002
18.11.2019 18:32:01.513 GMT-0000,39.632,39.608000000000004,0.002,0.002
18.11.2019 18:32:02.338 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:32:02.505 GMT-0000,39.622,39.608000000000004,0,0.0008
18.11.2019 18:32:03.871 GMT-0000,39.623000000000005,39.607,0.002,0.002
18.11.2019 18:32:03.972 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:32:04.113 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:32:04.580 GMT-0000,39.632,39.608000000000004,0,0.0008
18.11.2019 18:32:04.681 GMT-0000,39.633,39.607,0.002,0.002
18.11.2019 18:32:04.791 GMT-0000,39.632,39.608000000000004,0,0.0008
18.11.2019 18:32:05.050 GMT-0000,39.623000000000005,39.607,0.002,0.002
18.11.2019 18:32:05.283 GMT-0000,39.622,39.608000000000004,0,0.0008
18.11.2019 18:32:06.748 GMT-0000,39.623000000000005,39.607,0.002,0.002
18.11.2019 18:32:06.983 GMT-0000,39.622,39.608000000000004,0,0.0008
18.11.2019 18:32:07.376 GMT-0000,39.623000000000005,39.607,0.002,0.002
18.11.2019 18:32:09.077 GMT-0000,39.622,39.608000000000004,0,0.0008
18.11.2019 18:32:09.205 GMT-0000,39.623000000000005,39.607,0.002,0.002
18.11.2019 18:32:09.459 GMT-0000,39.622,39.608000000000004,0,0.0008
18.11.2019 18:32:09.951 GMT-0000,39.623000000000005,39.607,0.002,0.002
18.11.2019 18:32:10.055 GMT-0000,39.622,39.608000000000004,0.002,0.002
18.11.2019 18:32:10.171 GMT-0000,39.623000000000005,39.607,0.002,0.002
18.11.2019 18:32:10.823 GMT-0000,39.622,39.608000000000004,0,0.0008
18.11.2019 18:32:14.028 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:32:14.318 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:32:14.488 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:32:14.589 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:32:14.891 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:32:16.332 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:32:16.757 GMT-0000,39.632,39.618,0.002,0.002
18.11.2019 18:32:17.087 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:32:17.915 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:32:18.867 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:32:19.238 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:32:20.686 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:32:21.031 GMT-0000,39.632,39.618,0,0.0008
18.11.2019 18:32:23.565 GMT-0000,39.633,39.617,0.002,0.002
18.11.2019 18:32:23.780 GMT-0000,39.633,39.628,0,0.0008
18.11.2019 18:32:23.830 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:32:24.509 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:26.748 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:32:27.016 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:27.135 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:32:27.279 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:27.412 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:32:28.250 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:28.451 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:32:29.255 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:29.356 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:32:30.995 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:31.137 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:32:34.859 GMT-0000,39.641999999999996,39.637,0,0.0008
18.11.2019 18:32:34.909 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:32:35.022 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:32:35.400 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:32:35.856 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:32:36.312 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:32:39.272 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:32:41.181 GMT-0000,39.652,39.628,0.002,0.002
18.11.2019 18:32:41.513 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 18:32:41.595 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:32:42.592 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:32:42.702 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 18:32:42.896 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:32:43.391 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:32:44.386 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:32:45.157 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:32:46.604 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:46.997 GMT-0000,39.641999999999996,39.628,0,0.002
18.11.2019 18:32:47.047 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:32:47.216 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 18:32:47.337 GMT-0000,39.643,39.628,0,0.0008
18.11.2019 18:32:47.663 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:47.816 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:32:48.117 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:32:48.561 GMT-0000,39.643,39.637,0,0.0008
18.11.2019 18:32:48.612 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:32:56.321 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:32:56.970 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:32:57.539 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:32:58.118 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:32:58.242 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:32:59.336 GMT-0000,39.652,39.637,0,0.0008
18.11.2019 18:32:59.387 GMT-0000,39.652,39.628,0.002,0.002
18.11.2019 18:33:00.446 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:33:01.081 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:33:01.560 GMT-0000,39.643,39.628,0,0.0008
18.11.2019 18:33:01.610 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:33:01.907 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:02.081 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:33:02.843 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:33:03.808 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:33:04.564 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:33:04.695 GMT-0000,39.643,39.638000000000005,0,0.0008
18.11.2019 18:33:04.746 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:06.186 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:06.389 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:33:07.107 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:33:07.699 GMT-0000,39.652,39.637,0,0.0008
18.11.2019 18:33:07.750 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:33:07.850 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:07.958 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:08.204 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:09.554 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:10.049 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:11.618 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:12.063 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:13.424 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:15.748 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:17.898 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:18.111 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:18.368 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:18.469 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:19.125 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:19.410 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:24.633 GMT-0000,39.643,39.628,0,0.0008
18.11.2019 18:33:24.810 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:33:24.976 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:33:25.077 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:33:25.703 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:33:26.796 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:26.909 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:27.056 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:27.171 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:27.391 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:33:27.936 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:29.495 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:34.681 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:35.263 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:36.544 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:37.947 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:33:40.064 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:41.394 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:33:45.900 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:33:46.071 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:33:49.256 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:33:49.306 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:33:49.442 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:33:49.743 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:33:50.729 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:33:50.853 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:33:52.124 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:33:53.214 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:33:58.065 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:34:00.053 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:34:00.331 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:34:01.292 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:34:01.498 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:34:02.327 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:34:02.434 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:34:06.407 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:34:06.572 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:34:07.380 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:34:07.520 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:34:08.697 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:34:09.576 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:34:14.373 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:34:14.774 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:15.404 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:16.987 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:17.706 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:20.324 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:20.455 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:34:21.483 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:22.503 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:22.627 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:22.728 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:25.400 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:25.649 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:28.815 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:31.229 GMT-0000,39.653000000000006,39.638000000000005,0,0.0008
18.11.2019 18:34:31.342 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:33.174 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:33.382 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:36.156 GMT-0000,39.662,39.638000000000005,0,0.0008
18.11.2019 18:34:37.110 GMT-0000,39.652,39.638000000000005,0,0.002
18.11.2019 18:34:40.078 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:40.179 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:40.328 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:40.722 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:41.463 GMT-0000,39.643,39.638000000000005,0,0.0008
18.11.2019 18:34:41.513 GMT-0000,39.641999999999996,39.628,0.002,0.002
18.11.2019 18:34:42.181 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:34:42.366 GMT-0000,39.641999999999996,39.628,0,0.002
18.11.2019 18:34:42.542 GMT-0000,39.643,39.627,0.002,0.002
18.11.2019 18:34:44.013 GMT-0000,39.641999999999996,39.628,0,0.0008
18.11.2019 18:34:45.317 GMT-0000,39.652,39.628,0,0.0008
18.11.2019 18:34:46.617 GMT-0000,39.641999999999996,39.628,0,0.002
18.11.2019 18:34:47.367 GMT-0000,39.643,39.627,0,0.002
18.11.2019 18:34:47.418 GMT-0000,39.653000000000006,39.627,0.002,0.002
18.11.2019 18:34:48.112 GMT-0000,39.653000000000006,39.637,0.002,0.0008
18.11.2019 18:34:48.403 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:49.052 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:49.153 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:34:49.276 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:50.211 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:50.427 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:51.194 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:34:59.154 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:34:59.352 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:35:00.961 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:35:01.873 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:35:02.129 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:35:06.893 GMT-0000,39.652,39.638000000000005,0,0.0008
18.11.2019 18:35:07.362 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:35:07.463 GMT-0000,39.652,39.638000000000005,0.002,0.002
18.11.2019 18:35:11.340 GMT-0000,39.653000000000006,39.637,0.002,0.002
18.11.2019 18:35:11.508 GMT-0000,39.652,39.638000000000005,0,0.0008
